	LQ2.141729	IT2.141720	HI3.141676	MD2.141689	RT1.141654	CA1.141704	PE6.141700	PE5.141692	CM1.141723	CO1.141714	BZ1.141724	AR1.141727	HI4.141735	AR2.141703	SN3.141650	PE7.141734	SV2.141666	CF2.141679	MD3.141707	JT1.141699	HF2.141686	HI2.141672	PE1.141715	SP2.141678	CL1.141697	BF1.141647	TL1.141653	MP1.141661	SF2.141677	MD5.141688	CO2.141657	MT2.141698	KP1.141713	HF1.141663	CO3.141651	CL3.141664	SV1.141649	SF1.141728	TL3.141709	PE4.141683	GB1.141665	CF3.141691	BP1.141702	SB1.141730	KP3.141658	SR2.141673	SK3.141716	PE2.141725	CR1.141682	CA2.141685	BB2.141659	GB3.141652	HJ1.141718	CF1.141675	SN1.141681	GB5.141668	LQ3.141712	DF2.141726	MT1.141719	SA1.141670	SP1.141656	HJ2.141717	SA2.141687	SK2.141662	GB2.141732	IE1.141648	IE2.141655	IT1.141711	CL4.141667	DF1.141684	BF2.141708	RT2.141710	DF3.141696	SR3.141674	KP4.141733	MP2.141695	VC2.141694	PE3.141731	CC1.141721	VC1.141722	TL2.141706	CL2.141671	AR3.141705	SK1.141669	SR1.141680
BP1.141702	0.794368702359	0.707562429131	0.674750439452	0.702193253852	0.668428875963	0.596079781077	0.784127805975	0.822624614313	0.629866272013	0.663793604179	0.761421707449	0.698045846369	0.806297628128	0.694806328095	0.695773574621	0.734437326524	0.71379856728	0.863840135028	0.743878444995	0.739875548776	0.822893766276	0.698647722498	0.788104451218	0.736690894791	0.720484352843	0.797806463486	0.812912671746	0.756245743046	0.659053087532	0.754009895319	0.723647918857	0.679654356739	0.637569018679	0.788820698132	0.637838886501	0.718138999734	0.716123898969	0.6520890668	0.775645040926	0.85870111028	0.636172371281	0.863661619077	0.0	0.677257684665	0.650502476725	0.661337742164	0.727706864001	0.836217056327	0.668510043656	0.640379128344	0.785198500102	0.670738800752	0.776819756556	0.814305975786	0.762823493068	0.664899638422	0.803525573733	0.678742662634	0.703501330307	0.686359699531	0.665935845429	0.700514499644	0.68654545819	0.716948316651	0.62032981677	0.71309571917	0.697410105777	0.708368750097	0.703034643961	0.739346225566	0.823490964717	0.639395907866	0.778727221251	0.672762727862	0.669850320849	0.763326313478	0.653421284284	0.826597699148	0.676186947067	0.701109411442	0.719839560585	0.684022897818	0.681600371247	0.741907971421	0.644758648217
SB1.141730	0.829321767385	0.73435449053	0.741595035792	0.66073284126	0.690711812162	0.655155312199	0.830693103684	0.860702023133	0.690639890452	0.7059833653	0.799333515786	0.767870607218	0.836750653181	0.748514992943	0.723591677522	0.774435285384	0.631966557826	0.879590585402	0.714450272893	0.686638314333	0.834513137694	0.742210679864	0.831834368583	0.776730683111	0.742746812668	0.827726326834	0.810765830277	0.795815713108	0.637405494258	0.726557498969	0.752570063649	0.738050934718	0.704067549818	0.820868324374	0.711976604379	0.745189831867	0.652475260074	0.629525917979	0.777975982919	0.88605683139	0.682464962104	0.881323609505	0.677257684665	0.0	0.702261231752	0.622293946516	0.778786176271	0.870642661713	0.661981939612	0.648032226583	0.836984051364	0.731611586421	0.81767643833	0.843341340855	0.78241650188	0.651792135055	0.85267850318	0.724800032628	0.722768393544	0.702045734716	0.676220527382	0.766674464687	0.678184663987	0.792224442946	0.669974400088	0.781915843265	0.721456559666	0.713432214107	0.740431055612	0.787176881143	0.840196748468	0.696360835708	0.794313742995	0.636717003768	0.741913465503	0.80592132352	0.730193436476	0.851137225682	0.752961344675	0.754575018477	0.778191429982	0.743960158963	0.759592730441	0.764127046378	0.666389442595
KP3.141658	0.80755007253	0.753437836299	0.657702917763	0.723882105573	0.596036255562	0.668567812938	0.798515769364	0.8421611208	0.595605402672	0.73356075678	0.807859959248	0.685047239431	0.816839530191	0.676157692208	0.765265313343	0.726796238882	0.718303429057	0.883734149674	0.755979081694	0.756540825764	0.836768807655	0.720874899165	0.822558413209	0.786628388552	0.703537334477	0.816933206892	0.836110776296	0.773868332655	0.651519615844	0.761778009551	0.768258064294	0.714348182316	0.648567692915	0.803568793837	0.717532785522	0.736231386949	0.706394035179	0.674435333298	0.805336053899	0.881478475233	0.702523197161	0.886573297335	0.650502476725	0.702261231752	0.0	0.658396442422	0.76914180889	0.862274711774	0.602220890942	0.662146311906	0.815156885389	0.690949641572	0.804396595021	0.84231085011	0.802405937332	0.664388869977	0.824641029924	0.679395962538	0.716367581001	0.730327902161	0.708332267443	0.760604094248	0.676601500178	0.741022033266	0.614280459472	0.751889630323	0.729023466464	0.732727761046	0.752779287663	0.767389154612	0.845257242677	0.594026845812	0.804646086641	0.716257541751	0.680965104162	0.807038058093	0.709979151391	0.835949812831	0.735101045846	0.767204241109	0.726004888235	0.72604701516	0.663574061403	0.782525170099	0.656998837508
SR2.141673	0.827431669559	0.747945157213	0.732463050653	0.597906525346	0.680839620346	0.650563963643	0.839751292019	0.851231997921	0.666410733535	0.739761472888	0.794356318118	0.756173737905	0.836019695961	0.754834224994	0.715047984402	0.77577137992	0.633109814252	0.893998848881	0.683881909793	0.69662498198	0.840848846721	0.726834864624	0.824821411626	0.772175227461	0.735467516156	0.8199692194	0.83724519036	0.79562047364	0.598311405377	0.70631415687	0.753355635079	0.721275158433	0.706192253298	0.801516369981	0.673205928728	0.765651820014	0.624841536611	0.625266399515	0.778695455897	0.890191324238	0.649753331709	0.887122573558	0.661337742164	0.622293946516	0.658396442422	0.0	0.759563116181	0.868773067216	0.684773862143	0.618955047952	0.816797422727	0.748134525711	0.803769466794	0.845961103967	0.785633178259	0.626437808373	0.837417709824	0.72827599213	0.723598277743	0.684223147738	0.623949611649	0.753592597474	0.641226548648	0.789826805493	0.644685914113	0.777397487672	0.725901033033	0.74465104173	0.770016825346	0.787925682338	0.856671459652	0.675673170266	0.793311065033	0.632831046826	0.734918680458	0.798789504026	0.713607684745	0.853003695419	0.751393238586	0.744363259672	0.761958039745	0.768894580107	0.744780182634	0.779636046525	0.641851437108
SK3.141716	0.687013448416	0.622514692092	0.721031304798	0.785849742438	0.790956491325	0.749908395003	0.723200506836	0.719206725358	0.772885801696	0.666515339802	0.55894710446	0.733578548126	0.717060953197	0.740394393152	0.690555228254	0.703718444	0.809268672179	0.761480240144	0.805512640878	0.824906539995	0.719259934242	0.722609751814	0.642121109799	0.605999285049	0.664209347481	0.676506054689	0.725696437913	0.635819911868	0.805905420638	0.8141871852	0.646344317566	0.663668263024	0.744758754082	0.649268838969	0.719390257804	0.659278545193	0.802339911465	0.772561892648	0.647294026829	0.722327902267	0.75151011932	0.759411483146	0.727706864001	0.778786176271	0.76914180889	0.759563116181	0.0	0.708426647875	0.789961539661	0.749588256758	0.655688518866	0.741425748933	0.635441837437	0.681439979315	0.693721146865	0.780872813327	0.697987740302	0.724303936016	0.767164197528	0.752904857354	0.716190964145	0.623788618989	0.773169278749	0.698436474803	0.78321124762	0.629975304774	0.651318026568	0.657717884834	0.689479526448	0.601533257837	0.704615239346	0.753761268915	0.651151994678	0.763283156553	0.730732257185	0.609522401396	0.662085028239	0.716432608868	0.670803221005	0.625860962382	0.741418081848	0.695903008868	0.704193157124	0.62604332175	0.729066036889
PE2.141725	0.667185229813	0.784188812843	0.812101232582	0.858587801122	0.852326583273	0.852566114257	0.706328205251	0.639480968823	0.839439818879	0.820201111481	0.730301278492	0.807208508867	0.680548703415	0.81910782997	0.803971422781	0.758409720869	0.883961713969	0.685197484405	0.848306903362	0.866906602734	0.670816218243	0.793950841234	0.599310713274	0.674714050518	0.748652179662	0.641341948173	0.769706725861	0.681460065368	0.869473665568	0.869042044443	0.773343514854	0.813493126092	0.849880514095	0.626685742124	0.812980011741	0.754746770466	0.858792366685	0.867886536182	0.731851561326	0.640207129946	0.874877962153	0.673719540309	0.836217056327	0.870642661713	0.862274711774	0.868773067216	0.708426647875	0.0	0.845451971489	0.847143943135	0.620701301785	0.781448587684	0.694300422839	0.614746870062	0.791320040217	0.855153509735	0.681870077812	0.829934972518	0.847203521875	0.845012458272	0.837467938122	0.715167460914	0.864601401926	0.782674032852	0.883190907618	0.755516024719	0.770662516724	0.804223380001	0.795039026086	0.767729573717	0.691170074349	0.833607863512	0.667601892394	0.859378362124	0.821254196366	0.676646647513	0.788444148453	0.649357137197	0.769019933114	0.798806495588	0.791190648384	0.793268689953	0.774336420877	0.758294117225	0.824453372756
CR1.141682	0.81457497914	0.762349443109	0.721498297807	0.731648757401	0.592698277101	0.653265252552	0.816231683357	0.850790383901	0.546365844493	0.747014715965	0.818616768152	0.730793526268	0.805467749088	0.713320204694	0.782486730892	0.731108380091	0.70362132641	0.886147930539	0.780162869584	0.765364656832	0.850311153174	0.745742851345	0.822624257078	0.798234196083	0.729168666229	0.837839584315	0.826704983341	0.815810575114	0.678873196643	0.77437424817	0.759416756074	0.738470832564	0.678740508591	0.807107667459	0.723923448403	0.739307089574	0.711548879732	0.654550141789	0.817131232495	0.868824259446	0.703317727908	0.881416787102	0.668510043656	0.661981939612	0.602220890942	0.684773862143	0.789961539661	0.845451971489	0.0	0.655405498804	0.824269733293	0.732323026869	0.839982369059	0.829072198452	0.803318658864	0.685312513249	0.812575226668	0.715133280072	0.730250452821	0.752576843522	0.722501740263	0.777575450006	0.698862803285	0.772913756893	0.675961400055	0.781966441982	0.758171464923	0.737256599403	0.77777757928	0.805491705607	0.833056744394	0.572003869453	0.806446640774	0.704788815751	0.690556954643	0.816615221731	0.72221623215	0.833611554164	0.742043810061	0.783287953742	0.732291495285	0.736363462467	0.675615828402	0.80153046072	0.674375723571
CA2.141685	0.798099445329	0.732898285936	0.709540319905	0.653100264061	0.662836764491	0.601838327448	0.809390124287	0.839913796504	0.674942870796	0.718247786368	0.770311870403	0.74801641657	0.808924867183	0.717569013272	0.70479211025	0.748687141124	0.662041061589	0.879146863713	0.749761108528	0.723425930102	0.833321059519	0.710479376766	0.799846402544	0.757821776747	0.718700408373	0.803784696091	0.808430516427	0.782776223774	0.64055065806	0.739878739886	0.709423576501	0.708345858391	0.65510354559	0.808517380458	0.645417472743	0.764576986061	0.692192320024	0.645094709504	0.787341476828	0.874637159814	0.634301059094	0.870403263449	0.640379128344	0.648032226583	0.662146311906	0.618955047952	0.749588256758	0.847143943135	0.655405498804	0.0	0.795191488349	0.678048854592	0.807601884539	0.813648259817	0.7668609782	0.658485346241	0.817332986932	0.706929859126	0.708270023482	0.671462213004	0.670791619604	0.722530022063	0.64703518858	0.759809696182	0.652011568197	0.754852532385	0.711132890678	0.716308983422	0.731677904219	0.769729710704	0.834657420061	0.665017955666	0.781963291786	0.650636898987	0.70168467965	0.777962391981	0.678357668934	0.82932444364	0.696360721563	0.731235585792	0.732858031498	0.744730369845	0.699256012877	0.757788055368	0.628013565046
BB2.141659	0.6779368134	0.72952456852	0.780773027491	0.827034518001	0.823507816741	0.802389712955	0.63712489635	0.684351859224	0.797426762143	0.769163342194	0.671380793158	0.750634123671	0.649564875717	0.776329182697	0.751726389549	0.727655684443	0.854826630232	0.682778195081	0.812698779789	0.835944379557	0.6659700719	0.746165982583	0.667519839204	0.656990624595	0.681055282463	0.644493719324	0.728724238596	0.589434133855	0.830448227661	0.825337482023	0.717209771641	0.762247745117	0.795848990836	0.563537584294	0.746360296833	0.71370218642	0.848850063975	0.815324479928	0.654640997598	0.69280277132	0.810005522947	0.683899261263	0.785198500102	0.836984051364	0.815156885389	0.816797422727	0.655688518866	0.620701301785	0.824269733293	0.795191488349	0.0	0.738272006845	0.597527476536	0.609867454187	0.742933509371	0.824646881052	0.673535142354	0.795808283463	0.821446090023	0.776019293522	0.782783536618	0.664851915669	0.822281942335	0.74239946463	0.827601839713	0.713258686261	0.729257743406	0.766669487275	0.761268502101	0.707020040774	0.658915358503	0.798433210382	0.639697041612	0.814813038519	0.799440878059	0.556665394816	0.746455345968	0.683114065421	0.727541921031	0.753532428835	0.760787778837	0.772173514914	0.739782448811	0.707644280982	0.780728395458
GB3.141652	0.759422129069	0.707860231033	0.676107183464	0.768921305939	0.719418419212	0.669676321723	0.763476448697	0.805265338287	0.699925199853	0.699803773848	0.755604416426	0.710769729868	0.768477325671	0.708482375394	0.743041195769	0.763021961867	0.767040709465	0.820107895864	0.784523224777	0.776780025305	0.803062366252	0.682866800613	0.797056753925	0.766152410664	0.685682891628	0.770395671854	0.794783638108	0.737086062665	0.727587799713	0.790795950857	0.690673940025	0.702608798244	0.687417103708	0.785357422252	0.709615396517	0.729309939894	0.779451774818	0.718327088866	0.769044919151	0.840044996846	0.68106092041	0.836331560629	0.670738800752	0.731611586421	0.690949641572	0.748134525711	0.741425748933	0.781448587684	0.732323026869	0.678048854592	0.738272006845	0.0	0.726133417397	0.791387058235	0.761472663927	0.713839570392	0.805431166918	0.682170149106	0.701011456526	0.713467691817	0.710373263667	0.697907952918	0.722450248704	0.677900112212	0.680565800168	0.737652222341	0.712073192731	0.703722023716	0.728088345772	0.746494407643	0.789623286772	0.710147463076	0.771757684328	0.726317702466	0.724444363112	0.757295281232	0.68590811516	0.790593551069	0.676969925395	0.719014856264	0.678703988798	0.749398726424	0.707541142214	0.733372145531	0.68184441166
HJ1.141718	0.697475454886	0.699560999939	0.746868004695	0.834888852097	0.818434784676	0.792679848207	0.685194708258	0.683762064963	0.798450488732	0.741805164644	0.599135938896	0.741042260642	0.708338541839	0.76004452814	0.739008364751	0.751615826898	0.848663573719	0.710629094782	0.817908541005	0.849554980836	0.690992999113	0.739457672588	0.718193852711	0.671570550885	0.674212699207	0.665489008358	0.732157865749	0.611197747638	0.835738671853	0.834615430708	0.679048921531	0.719203377556	0.789453405916	0.607793467002	0.73744450688	0.72069850279	0.837282695378	0.810130923928	0.639112773622	0.732513959699	0.810041918149	0.713010504974	0.776819756556	0.81767643833	0.804396595021	0.803769466794	0.635441837437	0.694300422839	0.839982369059	0.807601884539	0.597527476536	0.726133417397	0.0	0.700840570296	0.730752300912	0.820287161695	0.730494095232	0.761840401313	0.809206848678	0.775598717067	0.766062554886	0.63898943636	0.83447494002	0.755963861796	0.818986396768	0.726424980631	0.711152349149	0.740062982473	0.748673562042	0.671519661247	0.715610522949	0.80042781823	0.63447449319	0.811001334539	0.809275929583	0.624556315091	0.747874981592	0.715375932087	0.759073417464	0.679002626969	0.772019983015	0.76543564063	0.765483983286	0.618177940626	0.812798006593
CF1.141675	0.647531220803	0.749791294132	0.79027194954	0.820098101036	0.825905393453	0.810433008043	0.668268952048	0.681701746995	0.835098615934	0.78124342887	0.690062079934	0.80593910481	0.64764459766	0.803176973912	0.748806992693	0.765809125737	0.835636814301	0.621356757964	0.844046711594	0.854170161338	0.598058037092	0.761075392846	0.607406837726	0.645770759882	0.711880922563	0.571765303957	0.74592090702	0.661810847943	0.835690194216	0.821235617234	0.752224652921	0.80140006439	0.825505115297	0.596745357458	0.761271263367	0.737713746166	0.84622194398	0.839627888632	0.640345509628	0.593584065108	0.828923448567	0.65148374402	0.814305975786	0.843341340855	0.84231085011	0.845961103967	0.681439979315	0.614746870062	0.829072198452	0.813648259817	0.609867454187	0.791387058235	0.700840570296	0.0	0.707329186099	0.820683158164	0.643706923002	0.824669954048	0.865392777409	0.822049741983	0.814926848122	0.695323439691	0.844045186001	0.790552099965	0.861400780373	0.734318906887	0.741377931311	0.786102266004	0.776154886672	0.713282868543	0.602232018005	0.827269489156	0.626646362067	0.812101410285	0.80326408139	0.556897039563	0.742140694547	0.625772984156	0.75488890265	0.756653040344	0.81436342233	0.763714799856	0.764667223481	0.715725169613	0.811298158434
SN1.141681	0.729991906706	0.731706225695	0.789746594847	0.767143982733	0.815981206929	0.749139405387	0.746162875025	0.750121052999	0.812179116536	0.723403116115	0.707113461415	0.812140100861	0.756795284452	0.803592667009	0.657138434242	0.802800938788	0.784592523921	0.777086570755	0.783774680816	0.772873027173	0.718682301449	0.752621140259	0.719114343419	0.686538647796	0.741749245727	0.732465958793	0.734633362156	0.708519469409	0.784527800227	0.750946590909	0.694489766926	0.715374684408	0.785985920241	0.708341616798	0.714334839656	0.721862430806	0.780679044075	0.785234067929	0.624569753419	0.779827904275	0.774751138088	0.748345368923	0.762823493068	0.78241650188	0.802405937332	0.785633178259	0.693721146865	0.791320040217	0.803318658864	0.7668609782	0.742933509371	0.761472663927	0.730752300912	0.707329186099	0.0	0.768993794722	0.716623149418	0.790399833942	0.837293077316	0.735782903251	0.750561811293	0.713293971476	0.79547097364	0.775257380425	0.806441617032	0.767414052816	0.737383122548	0.764603380692	0.755154708931	0.730548789927	0.71494148208	0.786200955557	0.702276949639	0.744723727145	0.801515349356	0.684878351365	0.735460265074	0.774687612898	0.795459434139	0.700537042056	0.822189196808	0.7530348045	0.765694994898	0.631048811205	0.78876559039
GB5.141668	0.839627822542	0.79545560266	0.737384469213	0.591216597626	0.68145705671	0.661715894353	0.835334571318	0.86194757393	0.680841899126	0.739827962918	0.806548453988	0.774859459742	0.841730763242	0.765441160992	0.714860995324	0.78641852487	0.635864757875	0.884422848177	0.682610473628	0.649873636893	0.838947743743	0.74399622288	0.835385113831	0.773348636735	0.752810369795	0.832582757682	0.847914025141	0.816548050761	0.599631211991	0.655524142836	0.754141562368	0.758096073913	0.696376543089	0.812263354609	0.701151144543	0.774990864436	0.587568357985	0.637051487433	0.794061363277	0.88520374606	0.64726800512	0.889808962478	0.664899638422	0.651792135055	0.664388869977	0.626437808373	0.780872813327	0.855153509735	0.685312513249	0.658485346241	0.824646881052	0.713839570392	0.820287161695	0.820683158164	0.768993794722	0.0	0.843492912977	0.751246350232	0.762115305288	0.709187868391	0.714812595271	0.774862665945	0.643976359217	0.784589123684	0.65171291197	0.779371985566	0.754930134525	0.764312954188	0.776673494663	0.809119997412	0.858277975652	0.684410016199	0.808412347843	0.650217248243	0.731282943875	0.821437345568	0.715714971828	0.866612261573	0.757123091487	0.755911021052	0.765922451225	0.756297358181	0.737952845518	0.785766952581	0.66867544087
LQ3.141712	0.597856861025	0.762300982068	0.782934765474	0.824461718235	0.820407136942	0.806597052447	0.619863061429	0.615369961758	0.810648044522	0.790200270291	0.746483874047	0.782152594437	0.626517401007	0.779569410103	0.783424154143	0.75106864205	0.850680739546	0.735538844446	0.857022112044	0.854437914676	0.684295729046	0.778438409332	0.640611213477	0.690523052252	0.709621273733	0.675705660701	0.749645676662	0.705665690504	0.831514505568	0.834013066017	0.753338185259	0.782594091515	0.820881374658	0.667164490694	0.774382333081	0.740080129152	0.851752953097	0.824901872058	0.660743585646	0.663809585143	0.828744618618	0.705067475566	0.803525573733	0.85267850318	0.824641029924	0.837417709824	0.697987740302	0.681870077812	0.812575226668	0.817332986932	0.673535142354	0.805431166918	0.730494095232	0.643706923002	0.716623149418	0.843492912977	0.0	0.790790935912	0.846081955104	0.824955723639	0.787028676503	0.698692750046	0.842384820999	0.788162322737	0.841905549628	0.752370614643	0.770390563841	0.773123807674	0.773491648318	0.727950311436	0.676224320161	0.797226844149	0.686235406848	0.82174392823	0.795430757902	0.645786622267	0.772994057338	0.662442242807	0.787326126784	0.76725546224	0.816124946085	0.767472115619	0.732091670038	0.719067603587	0.805504576724
DF2.141726	0.785921428915	0.688331002804	0.651208268096	0.767215590762	0.713559481642	0.687139412738	0.789463719922	0.838744947944	0.704414614467	0.715489007898	0.740517759247	0.714192998195	0.802354993287	0.66253704411	0.746097258727	0.689647490509	0.788900077838	0.868126019815	0.796355264918	0.807011827529	0.833795552776	0.727494689855	0.79493185833	0.757257992297	0.660241186328	0.799880822897	0.794645900768	0.766391797974	0.738906546773	0.797547703845	0.720419631296	0.688641613639	0.666824281227	0.805678299527	0.741882171961	0.709810374318	0.786507478458	0.719952658099	0.788243017703	0.868657327876	0.706314962502	0.87313655797	0.678742662634	0.724800032628	0.679395962538	0.72827599213	0.724303936016	0.829934972518	0.715133280072	0.706929859126	0.795808283463	0.682170149106	0.761840401313	0.824669954048	0.790399833942	0.751246350232	0.790790935912	0.0	0.664491425101	0.742294892936	0.701168284773	0.694562978023	0.715328026657	0.706873010254	0.675497895083	0.683946418093	0.677821603675	0.63905363483	0.706418302339	0.737764163051	0.816482434864	0.69178207734	0.758141953802	0.720924301654	0.708668829425	0.783337524644	0.682568817568	0.828445321352	0.667511950552	0.710545593077	0.710088645211	0.695738689597	0.669228686361	0.759168366986	0.688894413072
MT1.141719	0.840688658003	0.716923084678	0.684691208854	0.786086358925	0.723109229019	0.697583893769	0.826307383825	0.854146013074	0.729888687026	0.727734956186	0.780451011571	0.760108228952	0.831925148249	0.727425135213	0.754901443266	0.718718521534	0.771296645913	0.890929115877	0.79271104466	0.799388092361	0.846249874602	0.759249211434	0.808758373719	0.788040507981	0.731510928379	0.833638107556	0.819973504407	0.792245874382	0.735636421321	0.814514046887	0.73552655174	0.700469261894	0.691197428164	0.843290456536	0.773210527606	0.725332382271	0.773119593743	0.718215497651	0.818016241995	0.895456789091	0.707653923259	0.880894851944	0.703501330307	0.722768393544	0.716367581001	0.723598277743	0.767164197528	0.847203521875	0.730250452821	0.708270023482	0.821446090023	0.701011456526	0.809206848678	0.865392777409	0.837293077316	0.762115305288	0.846081955104	0.664491425101	0.0	0.725420118113	0.727508774512	0.746802871192	0.707724125815	0.719721002739	0.689262918157	0.686161250631	0.698778364566	0.68183292173	0.737670414999	0.764558916527	0.853495472627	0.703074331974	0.799788070613	0.727938473381	0.729174576219	0.822434260309	0.711042061574	0.84682322835	0.675131436745	0.744568310444	0.671080005714	0.732547509161	0.741325961497	0.787835729854	0.689818218251
SA1.141670	0.82035576964	0.712159577787	0.714355291396	0.701593641375	0.750607537575	0.674467014152	0.79409561739	0.837211892154	0.737345106329	0.684201241838	0.780472540118	0.754415700611	0.806957445217	0.736692983077	0.677095517326	0.774551086489	0.714556449529	0.857397189009	0.717300906603	0.720889432294	0.80670231912	0.708464236933	0.813868502425	0.759130421632	0.717911288519	0.792937958927	0.810725160884	0.75296028605	0.716446439098	0.760433891565	0.683902189467	0.680065111081	0.688738618069	0.78050037344	0.66519323538	0.759013957586	0.731590114066	0.68538864328	0.785567106555	0.864579183244	0.674713872737	0.847346327472	0.686359699531	0.702045734716	0.730327902161	0.684223147738	0.752904857354	0.845012458272	0.752576843522	0.671462213004	0.776019293522	0.713467691817	0.775598717067	0.822049741983	0.735782903251	0.709187868391	0.824955723639	0.742294892936	0.725420118113	0.0	0.652994447781	0.724756509415	0.701481491754	0.751484114992	0.701954326024	0.730026824989	0.723227767982	0.720383126641	0.71955639401	0.740939294357	0.810330593488	0.717595012329	0.78274053765	0.643640966105	0.71084054885	0.762564268969	0.706654688597	0.846654406303	0.696468903974	0.721176790652	0.761671337115	0.745021897664	0.768883252313	0.744529341083	0.67258907434
SP1.141656	0.788055765718	0.687541313658	0.701369999507	0.705718728045	0.738328089248	0.676309588125	0.787201441648	0.833410694118	0.719549408249	0.687834775482	0.757714294968	0.735120408038	0.779694124057	0.721590668732	0.672169856841	0.752382178535	0.722663912159	0.870136617905	0.752909469221	0.757795805429	0.795636106958	0.698460080272	0.789943023329	0.722691529803	0.699370512789	0.774580479255	0.800282292801	0.755106579716	0.718262320627	0.755614629167	0.675770592897	0.696453921077	0.692704111912	0.767757085295	0.645358267314	0.69936580888	0.709270324343	0.692161092133	0.744594385282	0.860935204254	0.690445907126	0.840965247663	0.665935845429	0.676220527382	0.708332267443	0.623949611649	0.716190964145	0.837467938122	0.722501740263	0.670791619604	0.782783536618	0.710373263667	0.766062554886	0.814926848122	0.750561811293	0.714812595271	0.787028676503	0.701168284773	0.727508774512	0.652994447781	0.0	0.678975798774	0.738617707081	0.74088395527	0.704163980814	0.731438027656	0.684346608252	0.705766627556	0.736147578682	0.729003104357	0.81096210065	0.71273965608	0.761350753278	0.629843357759	0.694920755542	0.765854631457	0.667370349232	0.821741135444	0.679383941943	0.693495437001	0.743446359083	0.699095661182	0.725315268642	0.722252174941	0.630213035555
HJ2.141717	0.707908895698	0.610577033825	0.704283159276	0.760828617572	0.753923760256	0.710343995863	0.688510055914	0.715794128614	0.744124740684	0.663303314538	0.652650584988	0.714717707486	0.689083055909	0.673367112215	0.671477726049	0.688897267228	0.797734650054	0.768416285294	0.789852906842	0.813884755112	0.713158957623	0.700848572671	0.697773402825	0.627129051664	0.64823778135	0.659465272305	0.732803408232	0.599035664025	0.774218885463	0.804283516965	0.658871614956	0.677449134484	0.728413893276	0.663760204595	0.705351005205	0.686983478236	0.787128221266	0.761620600274	0.659186123226	0.766081744593	0.745536740382	0.754845504294	0.700514499644	0.766674464687	0.760604094248	0.753592597474	0.623788618989	0.715167460914	0.777575450006	0.722530022063	0.664851915669	0.697907952918	0.63898943636	0.695323439691	0.713293971476	0.774862665945	0.698692750046	0.694562978023	0.746802871192	0.724756509415	0.678975798774	0.0	0.754997453883	0.682738877616	0.753104270139	0.67496991592	0.638898036351	0.667933464541	0.708510369459	0.638775571001	0.716740199713	0.731943429257	0.625564816005	0.755483466273	0.718514226138	0.62266567414	0.655474483317	0.735309554852	0.669105555596	0.628804623743	0.678486475537	0.683732594992	0.690920654216	0.68186598845	0.714278277616
SA2.141687	0.832734466298	0.755945465691	0.737772058064	0.705806791691	0.708261851287	0.635162771596	0.821054349262	0.857370366865	0.704174329896	0.735653341365	0.82337123785	0.779477034436	0.851186136901	0.743212814623	0.771717018613	0.748608833323	0.676956133558	0.887875521486	0.724444879249	0.720819857917	0.86284362328	0.757705908585	0.825531061892	0.79983331105	0.742457889051	0.845604688446	0.835590898577	0.805012261184	0.663643597481	0.752222463704	0.75167554388	0.742410422442	0.706919672576	0.826383159631	0.732032239308	0.77448275319	0.68791663784	0.664015088518	0.824351451447	0.896731023639	0.659575057502	0.901454529607	0.68654545819	0.678184663987	0.676601500178	0.641226548648	0.773169278749	0.864601401926	0.698862803285	0.64703518858	0.822281942335	0.722450248704	0.83447494002	0.844045186001	0.79547097364	0.643976359217	0.842384820999	0.715328026657	0.707724125815	0.701481491754	0.738617707081	0.754997453883	0.0	0.762175180261	0.67436890986	0.768764186139	0.750022724926	0.726074708795	0.768895865717	0.813699300896	0.850572656342	0.702338683327	0.807110618788	0.700882396806	0.736086956825	0.82077056678	0.729174275907	0.860068147022	0.742089015431	0.761854299474	0.753366356739	0.765641277844	0.730333981466	0.810803025819	0.681042695836
SK2.141662	0.796418422655	0.707144315974	0.71696276741	0.810202012743	0.774591131756	0.728337494571	0.784152408229	0.829708915761	0.772502718202	0.682970760621	0.73447043629	0.755782036003	0.773548324989	0.722667836738	0.755382742608	0.744458965525	0.823245329847	0.841461793654	0.811061811369	0.813341685114	0.82209621249	0.747174276329	0.785339417161	0.709302696402	0.696718190521	0.788551003007	0.748618480269	0.74734149722	0.792215769961	0.836059424867	0.722379964422	0.694995662459	0.739104207203	0.786619706795	0.759886744803	0.724158169142	0.818861921183	0.799814398869	0.767076081471	0.830111128619	0.741571559488	0.850887539848	0.716948316651	0.792224442946	0.741022033266	0.789826805493	0.698436474803	0.782674032852	0.772913756893	0.759809696182	0.74239946463	0.677900112212	0.755963861796	0.790552099965	0.775257380425	0.784589123684	0.788162322737	0.706873010254	0.719721002739	0.751484114992	0.74088395527	0.682738877616	0.762175180261	0.0	0.725368982911	0.711442322752	0.70017976155	0.702716074428	0.738200008091	0.735684486894	0.822324352549	0.741686719893	0.767241860773	0.76202808715	0.738284783056	0.762878726806	0.684713945028	0.805987377569	0.683711278075	0.714844173369	0.681096198972	0.706947994151	0.707024540779	0.74299600009	0.72274325211
